Date,Stock,Headline,Sentiment,Confidence,Entities,Matched Stocks,Link
2025-11-13,SBI,SBI signs Non-Binding Term Sheet with Care Ratings Ltd to acquire Equity Shares - PSU Connect,NEGATIVE,0.988,"SBI, Care Ratings Ltd, PSU Connect",sbi,https://news.google.com/rss/articles/CBMitgFBVV95cUxQYkU0WTJ6T3FnZlR4dU4wTzEzdGRNeWp6RDBxRjlwZC1tSDg3bVpPR2xfeFVDYzdrNUNIdFJBN193SF9EcjRYR3hjVVFFOE5hS1U3Y2tYX3lVcE1UWUh5NEFQc0wxNHhqc01ySW1zb0duMEpicURHQ2NuRjVpczBkSU9tOWNIR19yX2dhUGd2VVhZSGQ0eG9qcHZNcjNNdV9NdHdyWndtU2dXV2hncXFWUHR1NXJTZw?oc=5
2025-11-13,Hindustan Unilever,"From HUL, ONGC, BSE to Balrampur Chini – Here are 10 stocks to watch - financialexpress.com",POSITIVE,0.879,"HUL, ONGC, BSE, ##express",ongc,https://news.google.com/rss/articles/CBMiswFBVV95cUxOZTlZS1htNTJkSVFLb0t2akJTalVRM1U1elZ1VnlNanVsUS16SUE1elp0TmQySHR5TUFvNHdwOVAxMEhRb0liaV9SOFdqUHJLb0taVnFERW9ZeVN6LTM1MkN5UDBRU2IzaEZ6c0RHeTFjNmp0bnpKSU9vQ25uN2hWZFRnOVYyWmE3RDdjTTV0NVRPNTcyeE5OaU1FYVM4bGhBSXdudktwWk1sMVc1TGhhaVR0c9IBugFBVV95cUxQVjRKLW1kV00wZUQ1R0dTRnBIVnRTcjQ0Wk5yVEpEdTZsbFMtVi1RWGY1RjU3WmNRLTUybVlJSV90LUtETElETlRBTmthbHJ4RVotLWtfem5GdlBqYVVQM1lnLUc2cnhSNTBVYnRwQ2M5aV9PeXZwN1R3N045eEtncnJGUERTOUdMLXl1ZHFzUWhvVWV0NVItdmdlempoV1JyYTFyUDRPazRjSFhMSE9vbm1iVm5UWThkVmc?oc=5
2025-11-13,Hindustan Unilever,Hindustan Unilever - Positive Breakout: These 11 stocks cross above their 200 DMAs - The Economic Times,POSITIVE,0.992,"Hindustan Unilever, The Economic Times",hindustan unilever,https://news.google.com/rss/articles/CBMi5gFBVV95cUxNTnQyQl9RTHJpbUZLcHQ1RFJvX213bmc1NWpoa0tvVkdyenhTR1k2MEJkOHJ5UnQzbTFUMEZPeWRTdDZFYjQ4THJJU1AwcUhzNWo5V2lrOVZ5ZUVpX051bDdVb1BtUXNueVRGZU9fYTFud0hXRHVaT29YWlQ0c2htaElMeFFsbWprSy1ROVY5MmJsM2lDNmx3b3Rsb19fY3pucDBYbUhPaF96LU1PVWhBMWEyWElCZDNzSmFBd084QzBINVZJa01KN2lpMnFBZ2lGbmp2N2UzS1RfX1RiY3pHeVU3Tjlxdw?oc=5
2025-11-13,Hindustan Unilever,"Stocks in Focus: Paras Defence, Hindustan Unilever, and Others - Equitypandit",NEGATIVE,0.973,"Paras Defence, Hindustan Unilever",hindustan unilever,https://news.google.com/rss/articles/CBMikwFBVV95cUxQbThBdTZfSng4MWgtN2U1UnZfQWhJX05nR3dDU2plVlNmRnNnd2hjSWRYTmV0S2ZDbnFnNnd4QUFZemlTcU9GSGpuSDdmMkJkM0FzdVBoUjdSeDMxY3ZNN0RuYkFkbTRtdUgzNmZTc3lZa0RhSkJEMWhBWDBrOTFBeGxqNVhRc1dMaTMzMW1ELVpvRlE?oc=5
2025-11-13,Hindustan Unilever,HINDUNILVR Outlook for the Week - Equitypandit,NEGATIVE,0.881,HINDUNILVR,,https://news.google.com/rss/articles/CBMibkFVX3lxTE5rWm5mOE5XYkVwZ0txU1BseHdsQ0dZckZKVzdJcl90MkI1Vmx6X2g5eUpHM1U0VS1iV2pjM2RLUGtfeHZib0RORXZiR0J4U1FDTkRWNEM2MUtYeGhUZUc5TURVOVVNc0R4dS1sQVZR?oc=5
2025-11-13,Hindustan Unilever,Published on: 2025-11-13 07:17:50 - earlytimes.in,NEGATIVE,0.861,,,https://news.google.com/rss/articles/CBMinAFBVV95cUxOaWpfVjkwQ3AyUXl1MXVRaW5SMnBXbFlIOFJqTk1pNWUtYWQtNTgwZnE1SFJEdjFzWnJJaFlqb1RZNFQxUmJYWVBqakJhVUgxSGtVR3F2cEhDR05LeWhLbS1uenlMZU1Pc3RkWTMwdVd4RFFzUTRrbDZ4eDM3cjd2TUt5WGhwYUxRY2hmeU9NOW1ITTAzdUVfazRickE?oc=5
2025-11-13,Maruti Suzuki,Maruti Suzuki Share Price Highlights: Maruti Suzuki Stock Price History - The Economic Times,POSITIVE,0.999,"Maruti Suzuki, ##uti Suzuki, The Economic Times",maruti suzuki,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPQmcxZWttdlhvUldkWnBYWEk3Yllhc3J1M3Vra3h2VHAtSkI3UVZiSTMtSV93RGV3Uk1UYWZYdFhtWmlZVmM5UU9PaVg3bkxMNkt4RGlrNmtxWVpmUml3c21hNzEzMHNSZ0NEbEFHYlZvOXpTTE1hbThXUnk5VENuSGZINzRLaDJQMGhLV3ZrbDNZdlJKZEljTzFyM1VoV2xsXzVlczhJcW1sMEl0bVkwbTNwN1RZOF9FaHJBNE8xV3VKSXRGZ3plSTJNMklKOWszVG0wSWZMeE9KdDU0bzVXTDJWUzFNM2J40gHuAUFVX3lxTE9XOGVFVTRYeUM2RTdvdUNmR1ViclMwLWhLaE1pd0NwZmJha19qUGpXbHJOa3dpTzBkNmhyMWFDNjlSaXhvUGM3cG16cGdyYV9hS0NsU1N2YjM5WWtNeTFTdHBTSXZGcjFGRlEtRGZOMmc1Z1QtVFRXanE0NFBYRmxuVXF6TjFKaHB1dUJ0TzlVUndxNFhLcmJjazhPbmhfbk41aDE4U2RzQlFybDVxUEk2UXE5bUdRQWJPRlc3QkhmR2RXRjlYNUdFWEpSSTJnNEtOZDdKcVIteGxWZ0RlYlJXd25Ld3JMZnRWYXE3NEE?oc=5
2025-11-13,Maruti Suzuki,How Economic Recovery Impacts Maruti Suzuki India Limited Stock Prospects - Market Entry Points & Low Risk Investment Portfolio - earlytimes.in,POSITIVE,0.962,Maruti Suzuki India,maruti suzuki,https://news.google.com/rss/articles/CBMiswFBVV95cUxQWVctYm0zS0VXczFzVlVEQTZyQVlSSV9kd2NzVDNfMlF2TzVFakl6YUJUSktCMGxhUk5GSVRkaE04UFRRQ1lMS3FZZjZMRmdLckZOSTI3eWJKZjZNbG50TTVoai01bDhkVEl3QklwMlNZWWJRMnBhTFd6b1htZ0JMbE5lRXFxZUNMRDAtT2RJMDRrWjNuNVI2YzhTb1BycjQ3TUR2aFNBVEl2dElWbng1R1hkOA?oc=5
2025-11-13,Maruti Suzuki,"Maruti Suzuki India Ltd spurts 0.25%, up for fifth straight session - Business Standard",NEGATIVE,0.985,Maruti Suzuki India Ltd,maruti suzuki,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQNmtIVk9wSk9nd2s3LUVESk1ORGlzbkluQ2txaVY0QnFxUHV3TTJFYlNnOFF5X1ZrOWxJckotRGlGMk1CbVE2eXZMT1FFdERiQUtQbUFMbmJTUGd5VlV1M0k5Y1BLclhhMjRzend1YVRBOU0wUF9qYTE5bDVZekEyNjg3UTU0TldOWE5oeTk3VmNCNF9HOEdEaUZzUTRRTXY5NHhSZjhKUGR0U215M3ZfMmlrVlhnNXZ2Z21HM0lVUHJqYmxaRzZObjhYdV9Tb3Y4NWtoYm9vRFc5aGtaMzlIS9IB5gFBVV95cUxQd3QwVnNUejJMQ0h4UWIzM1BVZ1I2cGtGTmQ5SG1KakhWX2kxM05LanVTLW1MWHZnNXVZc1Z5VnJWM3IzelBYa0todmVYUlQ0Z010blZrUy1Pa3BXZDBMNE8zdEdqUG9qUDg1MmY5b05qbGZObU5tSTNseVNnOEVza0UwandybmhRcVdIWE5PdlBteWNHalhnd181REFTMGI2d3AwMFpLRmhWeUVHQ0Z5QjlJY2pUeG5qMGl2X3RyVjlaUHUwU3hqLVVDeV9tZzU4eUtHbmtwVWR6dXQ1WlRmSHAtZUN5QQ?oc=5
2025-11-13,Maruti Suzuki,Maruti Suzuki falls 3% post-Q2 results; Jefferies downgrades stock to 'Hold' - Moneycontrol,NEGATIVE,1.0,"Maruti Suzuki, Jefferies",maruti suzuki,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPZEc2R29jQWlBdmF6ZkxqU0E4LTFMa1Z3WTFzS1E5aTYteG94aGVkbll1Z1lXbHd4bWpkRGdjX2hMay1xVGtBTnRBaXg1LTdDOWQydW5EY2RsQXR5a21RZ3FWb3J0SXM3RHlFVHlaV2N5d0xkcDl0M0t0bEJQMU5admNZdGxHX2I1UTNocUxPQXI1NFdrMUtTRUlzTy1TZHBnSkFWOTFvT3F3NWtPbzN2WWNPNngxOG85U0NGcnJBOURxTmxzTExyZTVFSWNFVTBkSm530gHYAUFVX3lxTE84VWtFekJOUzQwRWRWXzB4TWdrMktITEdSMExNRmRnNjhOUlpUOHlMQ2Y5WkVRbTdpQ0ZiaGNVUW5DQ3ZKOVVCMUt1RHJ0UDRLdFBOaVFoYTVNcHo5UFZ5T2hrN2UxV1pjTUg2WngxajV0R2xPMWFIVFRxNG1PeU1Xa0R4WjJHd2RVMEZvNjVMMWZTY3B3VkhJT1ljSXd1X2F0S3JuczhwLUQ5SnJGUlM5YWw1MURqa1AwR05hVU1sYko3RVpIQksxVkpDWHFkR2pHeFB2aGw1OQ?oc=5
2025-11-13,Maruti Suzuki,"Stocks in Focus: Maruti Suzuki, Hindustan Aeronautics, and Others - Equitypandit",NEGATIVE,0.891,"Maruti Suzuki, Hindustan Aeronautics",maruti suzuki,https://news.google.com/rss/articles/CBMilwFBVV95cUxOU2ZQMzRUSnNETnJQV2RpLXVpY1N5SDZwOVpINjRteGNlOXBlSG4wUjQ1Ym9JcTIwbE9HOGhfYXF0bkRJbXlsNVFfNlJoWTVxamhhWHZ3T0ZCdUR4THB3b0gxcHBwaVcwNUpVZWdIUlZmVDdmN2I0dF9tVTdtQzV0MHZyU3I0bmt5T0c0TkxCTF9fZVNWRUsw?oc=5
2025-11-13,Axis Bank,Axis Bank Share Price Live Updates: Axis Bank's Recent Trading Volume - The Economic Times,POSITIVE,0.864,"Axis Bank, Axis Bank, The Economic Times",axis bank,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPeUpQNW5UN2hBVzh1MDhzOGhUVllpRm90M1Nud3Y1OHlYMkFpYTZBcU5VbC1QeTdJdUZRLXA0c1hYUzI1OTdvUVowSXBtLTZEbG1taDctMVpYRDEzTXMxM21NaUtmU1NiY0pCbThTSGJYNktYdTd5UjhzcnJsTWl6aFY0UmNSakhseHNxWG5RYlZSYlVLMjVSYWRRR2RXM2JKV05SMXotbG1ZZmQ1Uml6YXBFNHB2bUZIMVJB0gHAAUFVX3lxTE5kMGI2VGQ2b0tvanVqWTQzUkY3UWVyOGxqUGtVQUh6blFOSXV4bDBPNEE4S2ZLUFgtZE5XWEl1YkRCSTFiQnlLWnV6NElRb3pPU2x1MDIwOThReWxHZ2hpY2psRVJlUVNZdDJKUXQ5MmFPaWV3MGk1OG53VWVNR0NVY0J0TFVlbDZJS1BrSVk3Vkg1NGhJeFhMckR3cHBuUDRfZlY1cWdsWXZQRklmSEFkbjJjaXkwTE8tMEI4akVkWA?oc=5
2025-11-13,Axis Bank,"Market Trading Guide: Buy Axis Bank, Hindustan Zinc and 3 more stocks on Friday for up to 13% gains - The Economic Times",NEGATIVE,0.638,"Axis Bank, Hindustan Zinc, The Economic Times",axis bank,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNcDBEWUFQSTBwYTNoeG11UW5iQmZaTENURzl0dkFlaS01dlVKTVVHQVVyN0dFWlBrRFQ0Ri1Nd0tHZTllRjdIT1p1YU9pZ0FsYkJmSERaNGc1cUlfZTR5cmdxN1FLcFJXWmZXZVRwVEI0bTJEek1ZVEgxUDAyTXVNUjNXc3dTVklpMVRzYVRMWFdQQmZfbTVHeHJOc1pDT0VqcWZnYXJIX1pYS1ExVklDYUctTm8yV21RQTkwOXpnS0NFZERDTUJKOUtNZU83b1hVeEdETWVkdWVIQWJjU0cxd2NzbndJNFlKU2xzbGgycUkxYzZVRmxUSUxQaFA?oc=5
2025-11-13,Axis Bank,Is Axis Bank Limited Stock a Core Holding or a Speculative Play - Bearish Engulfing Patterns & Fast Profit Capital Growth - earlytimes.in,NEGATIVE,0.917,"Axis Bank Limited, ##ish",axis bank,https://news.google.com/rss/articles/CBMipwFBVV95cUxQVVNyTVhKWHVyRUpJQk9sMGtZMlgwcnV2NmNuYjZQYlQzSVM2Nmt4UGVPVXc2UkV0WUJsUVVBd2NRaDlPRWhhU2Z3WmNRRXV6bm1rZnVVMk1LMEhxd3hCWm85MUNxbjM1MDJYalE3dm4xZzNkeEhkX0NpTHRPWXVjS1poQU1BTGJBTFM0SWo4T2RoVlh5blNZM3BuSXRWYnBxLW00bGoxUQ?oc=5
2025-11-13,Axis Bank,Why Axis Bank could be the next value play on the Indian stock market - The Indian Express,NEGATIVE,0.999,"Axis Bank, The Indian Express",axis bank,https://news.google.com/rss/articles/CBMipAFBVV95cUxPUWdWa2ItS0JWd21meXpZbURqZUgwbEF0MThPWmJlZ0tzNFBWV25tckNhVVNoaldqZlluNlBTN0xtVjdhU2V3cE43Q2xSLWhxMGJJUXpTZk1vSzducUcwNGF0RVhfU1gxazhSOURhdEJyRm05U05YX0JMT1RNZG8wN0hEbFE5VFEzdHMyZ0lqcEZCOEE0NFZfc2Q3QTEyWURaYVJFLdIBqwFBVV95cUxOUkk2aVVPZE5sVU5jbjVvN2duUWVSdnh5amZoWF9sWU0wdkM5MThRckxBTklWZE5Nay1hSWc0WFdzRlBOSjZlUUduUjdKazNGTlFBWWZHOGJZS1puR0xiMHp6X0duS0FBVl9mLXB2ZHlyd2hnNWN6RmhwYWdlVzV0OUNpR2syOEVPcldlX3NlUGJhcGlMMVRQa0VDQ1R4QUtfQ2VYWnpnM2xaaHc?oc=5
2025-11-13,Axis Bank,Axis Bank share price touches 1-year high as post-earnings rally extends to fifth day - livemint.com,NEGATIVE,0.933,"Axis Bank, ##t, com",axis bank,https://news.google.com/rss/articles/CBMi6wFBVV95cUxPM1hRS0NHeU9aOGFNTnFjaEUwVkZoN0R2MzZUVFd3T3Q5YVcyREtYZGhaU3JyeUZ4Ym9NVnFNeEVMSmt6dXpiWE5KYzFra1ZfX3RrRncxNi01RWpkYzVOWEwzUVMtNG1qM2NpdmJwQTl6Sy1IQ3lrVHYwbExJaGFWbkVjNWkxMFJ3YVRxdm0tcW9vN3BRRmNtdkN6SnVaZHgzem9Jc1liYkRxVVhPbVF5enVtTjlDdF9ocHhZU1NWYXpuS3FwLUMyaVNiSlNEYU85OEpzMGZOX3BjM2x1b18tZTZkT3lEM044Y2Jn0gHwAUFVX3lxTE9PNzBFdlNNcXE3NW1haWtnS2g5bWdybW9IaEFhUU9TTEh1WjI4Q1hXbzNjXzNnS05meGdtbENmTUFHa1Z2TWRfRDhSOXdEMmZHWTRfdGJ3eU8za1ZPNWtESmx6RjFaaThsMjZRQ3ZuRVl2b2ViLXpaRDlhRURmX19hT01SY0tKQXdyWExIRXhVVnVZTkJURjlvcGVZbkZsb05hZzhRN2FFMGNTNGs4SWsyQXoyTlRBcTR3RndLY0dpSFpfR0dHeVpoTjJUaGtVdURRSGVBMTUzdmZVc2JLVm5rZlQ5VTl4X3VHOFROSXBPQg?oc=5
2025-11-13,Kotak Mahindra Bank,"RIL, HDFC Bank and SBI among 9 stocks owned by over 550 mutual funds in October - The Economic Times",POSITIVE,0.878,"RIL, HDFC Bank, SBI, The Economic Times","hdfc bank, sbi",https://news.google.com/rss/articles/CBMi9gFBVV95cUxONWNEY0Q4LVBMOTVZWFFwbk5EVWxrMXNHWnpyblI2Um9Wb3pENlpoWVdfMExxbG9SSGlqMXF4S2hzdHFIaE15a1hHT0tMUmVLQ09WSWlmVUxPU1hDUWZyUEo0ekxsWEdaMW15WkNQVG0yd3FXUUpQYkVoVk1PcTFNZ2ZIWnNkUnFoWDlrM3QtZW1JdUN4ZXBic1JBOVB4WVlyRF9FUW80bHhaQzFEY0JFVUpia3AwX2RRaXl0RTZFSkRCUVVyTG9sOVdldlhZZU84VEJ5V0hTVXlGSFRiTU1UTUR6ckpyd1BSa3lhdE5WejZ5TlNjdGc?oc=5
2025-11-13,Kotak Mahindra Bank,"Kotak Mahindra Bank stock: Impact of lifting of RBI credit card ban, share price target - MSN",POSITIVE,0.764,"Kotak Mahindra Bank, RBI, MSN",kotak mahindra bank,https://news.google.com/rss/articles/CBMikANBVV95cUxPek1pTjVlMHRJWHFjay1XSVBncVV2YmVxdllMWEZEWUFlR0hldW9uTXJ5Mlk1T3ZMWmt3aWRXSlNIanhpN0dwUkx5YU1aODE3WHBqWEVRSGVqVThjcVl0Wlo3eEtQRm1BS2NpY0RtXzJpNWtQNkVUQ0Y1dURYUEVXLVZabzU2Q2RUQlB6aTJXRURmVVlONWNvNDNwcFZkanEycVpUY0ZiV1FFRVdqbk1rRW55b3hqTHpjQ3Y4bTZVeV9xSlRvd0RCT2VQLTc4U01JVWdXSy1JdlVYQ2JuN1AxY19zcDRkZWV4VHFmTy1hV0pvNmRnUU9Ba3JsWjdUeTdDQmxyQjFOb21SRFduWEY0NHRFaEZpeXk4WWFMRF9tVFE0b2NxR1dTYllnRnIyRGRfT2Y5RjJWMmxfNTh0T2t3X2dNVlI0Wm5CeEt4UVRXZ3J6djY4bGktVURDc0FGLUFON29hT3F4MUwyV0UtMl9sNXc0Y2RIbnRfYm1KU2JHTFVxUUNJdlcyWl84TVRxU002?oc=5
2025-11-13,Kotak Mahindra Bank,Kotak Mahindra Bank Shares Drop Nearly 3% After Q2 Profit Decline - NDTV Profit,NEGATIVE,0.996,"Kotak Mahindra Bank, NDTV",kotak mahindra bank,https://news.google.com/rss/articles/CBMinAFBVV95cUxPVmtvR2ZZOURIaEpKbGM3Sk02WC1MWTJIRUtIX3hULXpFVEVJajBjWUlDNV80T3FmMHJab21pV3NoTG1vZHBmYXNCNkRmX2JLeUZJWW45MjB1OU9KXzhqWmJjU0ZOekVoM2lGaks4NGVkZnhFT2lmcTBDMFkzdkVoUGFSNUNjajROald5c183RTkxYVo0UjFaTFVJTGfSAaIBQVVfeXFMTzJKUTNHVTROdE94LXY3dGV1OWlhZ2RleW5HejFoRjAyUTU4UGoyU083R1M0dlliRVlOQ2tZWGxwTktwbmdGeFYwOE9keGRfLWkwU1U1OGVIbmd4Ry1UdkpjZjFxbEpqUTJ4SHpkVmY0QlBwUEQtV0daUmNOTW9BX1J1UWozbVAwS011QmxYSW5BMV9oRGFGRmlZeTA2ZERCdnpR?oc=5
2025-11-13,Kotak Mahindra Bank,Kotak Mahindra Bank shares fall 2% today after mixed Q2 results; brokerages upbeat -- should you buy or... - Moneycontrol,NEGATIVE,0.999,"Kotak Mahindra Bank, ##con, ##l",kotak mahindra bank,https://news.google.com/rss/articles/CBMi_gFBVV95cUxOb1h1a2xGY2k3TnZWc0puNnRGSW9DeE8yZjhUYkc0eE90MkpzUGpRT3hRZ2RrLW8yaGoxY1VCY25ic0l2eGtncGh0YVh1cVZDdy1wZjFONHlUM2k5LXdxUHpjQ1pyWng0cVFlTFFuak9lblpYYVZXME9TNEx6YVl4VVBSS2hJcmZLWVJMNkxlbzg1NVZ3UDgwZGUyQ1Yxam1wX0FMdzBSWUY1WXpPUjJsXzdZWkFVeGpqMllseGpKQ2dCejVJU2EzSDUyT241b0lORGc0NVN5aE9NSTJlV05lYWpRN0plYzhTb2h4OHhGQkF3TmlXakJXOXdpb0U1d9IBgwJBVV95cUxQek1vSFpKMDhTdnRIZmhvdDA4YkN4NGxwX05qV01CcXJiNVNteWN4M3I3YWpIWEdMWWFPMzE2SGNMaDlCTU9hVG4xZ0l1QWtHU1l6dHU3QUtMcWV6TkpqSFBmMEIxSExDbGFJSDBkYWFTdXNNZVdxeUxvTmRpMWxuZ09Sc0g3ZFlsclhneERyTlQtV2xnMU4tbWR4UkJsSkxRY2xBWjRKRDRQY2tUWlBmdDh6a25IXzdaV1JwYzVyQnd3WGZ2TFZXYVdVZDBLc1FNLUVLUlUtVE13MGdYWGI2b0JDTFN2OExldTdEWjZIXzVaWDM1dEFEWGtGRC03NWJPX0dj?oc=5
2025-11-13,Kotak Mahindra Bank,"Kotak Bank shares fall as analysts see limited re-rating room, downgrade on valuations - CNBC TV18",NEGATIVE,1.0,"Kotak Bank, CNBC TV18",,https://news.google.com/rss/articles/CBMiygFBVV95cUxOUmY1SWJVMklXNnFGVW5kTUlCandKVWMyRVY2ZktRRFZvVUZoVGNZVHplbHVHczBVVko1T29GMUxPYmFCbUxtUDdCVmZxdHlGM3J2elpHdVd1OEt3dFpCR2ZOQ1ltRDRHMW5LaDk0WEFpODV4MFE2MGh4RURzR1BaTGxmaGVNZDBwRHlNbnlzRzhTRGhENlF1eV8xcmZlVlFmTHQ5azNqYy1RZ1dZSTNsLXhHWGtMQlNIVWhYYVRKRVpSeHU2YWxmWEFn0gHPAUFVX3lxTFBpWFZSZ1c1OXVzOEhqTnBBSXM2TW9kT2t2c0ppN1FpRHVNaTlnbVl1MUtBLXVIMkdlQ2xpRGw3R1hRUVNndTREdk42Z3RkLXZieF9FdjJ1bGFybDBHM2N0YVEyWHBPVzdCajFaQVF4NnFlemVBQmRUTEg2VUQ3bHBHR3Bidzh4V0RRdVVLWkNfTEIweHRQTDJsenZseHd2ekRXa29XWEl4ZnlidHFqaHdFWVlXY3hpbzNDbFBzNFFRa1V1SVA1QnplZUNFYzRjQQ?oc=5
2025-11-13,Bharti Airtel,Bharti Airtel shares tumble 4% in early trade. What's behind the fall? - India Today,NEGATIVE,0.992,"Bharti Airtel, India Today",bharti airtel,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQTUtkdFJDSjNNSF9ldmxYUG9zcHFGZzlTWEZSb1RqM3ZGS1hkd05Ba2FCSnh6eFV1aEhQWXM4TGNMaDByUHhQMUt5NXBrN0FpbGhvOEhOWkVCVVR3OTRlOUozM01XN3l3U3RNOFpuLUl2RnZsWHY0NnhIdk1Lb3k0aUFXb1hrLXc1R0VqVFI5QXIwYkRybFRvM3c5dTIyVWxqM3l5ZUZHSVIwaThrb1JwVWhlU1lBeUVEZm03MEFzTXNmQU1GRTQ3aXNsRHBIOFJLX1VfUVR0UFrSAd4BQVVfeXFMT3RxZ1dQdzJWclNEQ252M1lFdmlPa3EtSTUtLWxLTG1xenRMb3ctc2poSXMzREdwTC0wbHFSNFEyN2JmQ2FidEJMd1I1RXZFSXpHV2podE0tSjVaazBtZ2s1dlR6TmwwSFJuRkNCaXV3QWZlcUlZWHBaODJkaE00QWozRC1fRkhfUmZaa3Z5UkdPZjJNVHpGaU94ZkJSb3Zyb09nUTItU3h5UXNLeEVYTXRhZ0tReFNPQ1NuVlJMVHRaMzkzYV9hOXctRnRzOFhUWjBITFp5UmhOYVUwdjVB?oc=5
2025-11-13,Bharti Airtel,"Bharti Airtel Ltd Achieves Rs 21,130.01 Lakhs in Today's Active Trading Volume - Markets Mojo",POSITIVE,0.964,Bharti Airtel Ltd,bharti airtel,https://news.google.com/rss/articles/CBMizgFBVV95cUxPNnhWQl8tZ1VfYnRERkxRbC1oOWxFaTBHa1FjRE9NR25ub3N3NFo1RmFjdXBrd0M0WWVyMFM2RVhfbVZvams1bzFmR05rQjN5Z1V2NjVpUGdoZ05IVGI1QWlxSlRIa3hMc2k4V19kVEtkN1FzRE1vSFYwWWkwRmQ3Y3ZUclczSUFnSTFTNXQ5R3h0TVl1MFBoeTRoMHVzSmlNUC1RaE1FSTlIR3pzbVZFS0VyMWNzNlo0Q2dVLUZsUkZ5clMwdXRqS1hvWEU4dw?oc=5
2025-11-13,Bharti Airtel,Bharti Airtel shares decline 3.5% after 5.1 crore shares change hands via block deal - CNBC TV18,NEGATIVE,0.998,"Bharti Airtel, CNBC TV18",bharti airtel,https://news.google.com/rss/articles/CBMiugFBVV95cUxOZ29pdzNGdEIxYnpWR25IQXk3LTE3YTBmbzZXMUlzUkdjSEZxUHFMc3J6ODRDZHRKVlBqX25ia1o5M1Jqei1FRFJRUWg4LTZrb3gwTHI5eUZHQmEyNzRpd2s5ZzJ0ZUZtLS12akVoYmE0Ujc0cm1IV3NNRzVJeFFZbmhDUnFDYzNVOWp3OXoyeTNwOXVpSDdKT3dxNG84YmFxSHNnMEw5VGJGWUY4bXRUVkNjVXN1QThadEHSAb8BQVVfeXFMTzJvdktxYjRZeVhESXRlcUp4QlVvbUVRSnl2M0JsQ3ROa2VMMUU4MmljVjFvQkdUZXhUYmdlSUpHN1k3N0FuTDFCLUVVWnI1U05oakpEQXU5cXFSWXlCZ1NsSUJRMTZkNThCeGh2VnBwQ2dEQjd6aVlhSkw3ZXdMbTRHZ2swcG1ieHhNTkdja3BtQXBDWXFLSmc4ZndkX0RDaXlOV0hTWjdjLThyZkg1YjMyaDRJTkVvRDJDRW82RDA?oc=5
2025-11-13,Bharti Airtel,"Vodafone Idea can rise up to 50% from here, Airtel may gain 9%: Tech charts - Business Standard",NEGATIVE,0.825,"Vodafone I, Airtel",,https://news.google.com/rss/articles/CBMi6gFBVV95cUxNdmZuWm9zZjRZdVFNUGM3QS1za01QYmZBVU5TdkpYRDNjdmFNNUN2X1NrOUswdDZyTmxiWWtiVXk2SDQyTUJEOFRnanRqZWVvYzNDemxVMzQxcE52TUlfcm1jUncteldmSmJFXy1zY3JpbTJhMUdkeERTNGxvNFFCRzdYMWViV0hDNFktVGM2RG1QNDR2aUpFSHB1bTRNMGFUY20yb0NoLTFRTGF4MEJ2MXprcTR5LU42SW9NOTVBWDIwWHJ3dEpSWnJYSndrUUJTSXNmNVl5RXBWUXFITkw0VlJMd051UnhWWnfSAe8BQVVfeXFMT1NlZTNabmdNckhoaDVTX3ZZV3U2c0xHa2dCdFpxRW45X2psWkJPeUVDd1VxYXVoZEkyQUczazN4YmM5emdwQjNVTzBDd2tkRlBvN2xLb1dZdGhqcHRnYjF5eU41YTFoTDI0WmFsWnhDbXVUSmJPVDdCYlJ3ek1aRWt2cl8xWERsMC12RlQ4MzNCbGRhZGtNUlczX1h3UkR6akRGUVRieG5PczZOSjRaRlNIMFBsMmJSQ3BEZVNaaVp2dVhHaC1ZWEw1QjBhdWZIeDRoTk1sUkttbU9zSXJoVi1fRE53aGdqVXNoWjRqR1U?oc=5
